date,Open,High,Low,Close,Percentage Return
20/12/2016,103.160004,103.650002,102.589996,102.93,-0.20
27/12/2016,102.959999,103.629997,101.910004,102.870003,-0.06
03/01/2017,102.870003,103.82,101.300003,101.93,-0.91
10/01/2017,101.849998,102.949997,100.720001,101.599998,-0.32
17/01/2017,101.550003,101.730003,99.93,100.160004,-1.42
24/01/2017,100.07,101.019997,99.790001,100.43,0.27
31/01/2017,100.330002,100.510002,99.230003,99.910004,-0.52
07/02/2017,99.93,101.110001,99.910004,100.959999,1.05
14/02/2017,100.970001,101.760002,100.410004,100.949997,-0.01
21/02/2017,100.940002,101.720001,100.660004,101.129997,0.18
28/02/2017,101.209999,102.260002,100.779999,101.639999,0.50
07/03/2017,101.68,102.25,101.010002,101.379997,-0.26
14/03/2017,101.410004,101.790001,100.019997,100.410004,-0.96
21/03/2017,100.379997,100.379997,98.860001,99.169998,-1.23
28/03/2017,99.220001,100.690002,99.120003,100.540001,1.38
04/04/2017,100.5,101.339996,100.379997,101.019997,0.48
11/04/2017,100.959999,101.080002,100,100.300003,-0.71
18/04/2017,100.349998,100.400002,98.790001,99.089996,-1.21
25/04/2017,99.050003,99.330002,98.699997,99.139999,0.05
02/05/2017,99.07,99.459999,98.5,99.150002,0.01
09/05/2017,99.139999,99.889999,98.790001,98.910004,-0.24
16/05/2017,98.870003,98.889999,96.800003,96.980003,-1.95
23/05/2017,96.949997,97.550003,96.800003,97.470001,0.51
30/05/2017,97.639999,97.779999,96.650002,96.800003,-0.69
06/06/2017,96.790001,97.5,96.510002,97.139999,0.35
13/06/2017,97.169998,97.580002,96.32,97.529999,0.40
20/06/2017,97.540001,97.870003,97.110001,97.43,-0.10
27/06/2017,97.43,97.449997,95.470001,96.199997,-1.26
04/07/2017,96.190002,96.510002,95.75,96.050003,-0.16
11/07/2017,96.07,96.209999,95.019997,95.129997,-0.96
18/07/2017,95.160004,95.190002,93.82,93.980003,-1.21
25/07/2017,94.029999,94.290001,92.779999,92.860001,-1.19
01/08/2017,92.889999,93.769997,92.550003,93.43,0.61
08/08/2017,93.449997,93.889999,92.93,93.459999,0.03
15/08/2017,93.470001,94.150002,93,93.099998,-0.39
22/08/2017,93.139999,93.629997,92.18,92.209999,-0.96
29/08/2017,92.220001,93.349998,91.620003,92.639999,0.47
05/09/2017,92.599998,92.730003,91.010002,91.860001,-0.84
12/09/2017,91.860001,92.660004,91.580002,92.050003,0.21
19/09/2017,91.980003,92.720001,91.529999,92.650002,0.65
26/09/2017,92.599998,93.669998,92.550003,93.559998,0.98
03/10/2017,93.599998,94.269997,93.260002,93.739998,0.19
10/10/2017,93.730003,93.739998,92.75,93.279999,-0.49
17/10/2017,93.32,94.019997,93.059998,93.940002,0.71
24/10/2017,93.830002,95.150002,93.480003,94.489998,0.59
31/10/2017,94.540001,95.080002,94.410004,94.720001,0.24
07/11/2017,94.720001,95.150002,94.260002,94.489998,-0.24
14/11/2017,94.519997,94.540001,93.400002,94.080002,-0.43
21/11/2017,94.040001,94.169998,92.5,92.900002,-1.25
28/11/2017,92.889999,93.510002,92.599998,93.190002,0.31
05/12/2017,93.089996,94.089996,93.040001,93.870003,0.73
12/12/2017,93.910004,94.220001,93.279999,93.699997,-0.18
19/12/2017,93.709999,93.760002,93.160004,93.349998,-0.37
26/12/2017,93.25,93.400002,92.080002,92.120003,-1.32
02/01/2018,92.239998,92.400002,91.75,92.330002,0.23
09/01/2018,92.339996,92.639999,90.279999,90.440002,-2.05
16/01/2018,90.440002,91,90.110001,90.400002,-0.04
23/01/2018,90.389999,90.699997,88.440002,89.309998,-1.21
30/01/2018,89.370003,89.669998,88.559998,89.550003,0.27
06/02/2018,89.660004,90.57,89.370003,90.209999,0.74
13/02/2018,90.089996,90.18,88.25,89.099998,-1.23
20/02/2018,89.239998,90.239998,89.220001,89.82,0.81
27/02/2018,89.800003,90.93,89.690002,90.080002,0.29
06/03/2018,89.959999,90.360001,89.410004,89.900002,-0.20
13/03/2018,89.910004,90.379997,89.559998,89.900002,0.00
20/03/2018,89.879997,90.449997,88.980003,89.029999,-0.97
27/03/2018,89.019997,90.18,88.940002,90.050003,1.15
03/04/2018,90.019997,90.599998,89.82,89.839996,-0.23
10/04/2018,89.830002,89.970001,89.360001,89.43,-0.46
17/04/2018,89.410004,90.989998,89.230003,90.940002,1.69
24/04/2018,90.919998,91.989998,90.709999,91.839996,0.99
01/05/2018,91.809998,92.970001,91.800003,92.75,0.99
08/05/2018,92.769997,93.419998,92.239998,92.589996,-0.17
15/05/2018,92.650002,94.059998,92.610001,93.68,1.18
22/05/2018,93.540001,94.5,93.290001,94.419998,0.79
29/05/2018,94.410004,95.029999,93.660004,94.019997,-0.42
05/06/2018,94.059998,94.32,93.209999,93.580002,-0.47
12/06/2018,93.669998,95.129997,93.190002,94.75,1.25
19/06/2018,94.739998,95.529999,94.209999,94.279999,-0.50
26/06/2018,94.290001,95.529999,94.169998,94.870003,0.63
03/07/2018,94.839996,94.980003,93.709999,94.080002,-0.83
10/07/2018,94.059998,95.239998,94.019997,94.510002,0.46
17/07/2018,94.550003,95.650002,94.209999,94.669998,0.17
24/07/2018,94.669998,94.910004,94.080002,94.360001,-0.33
31/07/2018,94.330002,95.519997,94.160004,95.360001,1.06
07/08/2018,95.339996,96.519997,94.989998,96.389999,1.08
14/08/2018,95.169998,96.980003,95.160004,95.900002,-0.51
21/08/2018,95.739998,95.75,94.690002,94.779999,-1.17
28/08/2018,94.769997,95.220001,94.43,95.120003,0.36
04/09/2018,95.139999,95.739998,94.870003,95.150002,0.03
11/09/2018,95.150002,95.349998,94.360001,94.510002,-0.67
18/09/2018,94.610001,94.730003,93.809998,94.260002,-0.26
25/09/2018,94.25,95.370003,93.949997,95.300003,1.10
02/10/2018,95.300003,96.120003,95.260002,95.769997,0.49
09/10/2018,95.75,96.160004,94.949997,95.07,-0.73
16/10/2018,95.050003,96.089996,94.790001,96.010002,0.99
23/10/2018,96.029999,96.860001,95.809998,96.580002,0.59
30/10/2018,96.660004,97.199997,95.989998,96.349998,-0.24
06/11/2018,96.330002,97.690002,95.68,97.540001,1.24
13/11/2018,97.599998,97.660004,96.120003,96.190002,-1.38
20/11/2018,96.199997,97.099998,96.040001,97.07,0.91
27/11/2018,97.029999,97.540001,96.629997,97.040001,-0.03
04/12/2018,96.940002,97.239998,96.360001,97.220001,0.19
11/12/2018,97.18,97.709999,96.870003,97.099998,-0.12
18/12/2018,97.129997,97.169998,96.169998,96.550003,-0.57
25/12/2018,96.580002,97.120003,96.07,96.169998,-0.39
01/01/2019,96.139999,96.959999,95.639999,95.709999,-0.48
08/01/2019,95.690002,96.029999,95.029999,95.589996,-0.13
15/01/2019,95.57,96.43,95.470001,96.339996,0.78
22/01/2019,96.339996,96.68,95.639999,95.75,-0.61
29/01/2019,95.739998,95.980003,95.160004,95.849998,0.10
05/02/2019,95.830002,97.120003,95.809998,97.059998,1.26
12/02/2019,97.059998,97.370003,96.629997,96.919998,-0.14
19/02/2019,96.809998,97.089996,96.290001,96.410004,-0.53
26/02/2019,96.389999,96.82,95.82,96.68,0.28
05/03/2019,96.68,97.709999,96.660004,97.220001,0.56
12/03/2019,97.050003,97.279999,96.379997,96.519997,-0.72
19/03/2019,96.510002,96.809998,95.739998,96.57,0.05
26/03/2019,96.5,97.339996,96.449997,97.25,0.70
02/04/2019,97.330002,97.519997,96.959999,97.050003,-0.21
09/04/2019,97.080002,97.220001,96.75,96.940002,-0.11
16/04/2019,96.93,97.489998,96.82,97.279999,0.35
23/04/2019,97.279999,98.330002,97.279999,97.860001,0.60
30/04/2019,97.849998,98.099998,97.150002,97.519997,-0.35
07/05/2019,97.519997,97.739998,97.029999,97.32,-0.21
14/05/2019,97.32,98.040001,97.269997,97.93,0.63
21/05/2019,97.919998,98.370003,97.550003,97.75,-0.18
28/05/2019,97.739998,98.279999,97.110001,97.139999,-0.62
04/06/2019,97.209999,97.370003,96.459999,96.760002,-0.39
11/06/2019,96.75,97.599998,96.580002,97.559998,0.83
18/06/2019,97.529999,97.769997,95.970001,95.980003,-1.62
25/06/2019,96,96.870003,95.839996,96.839996,0.90
02/07/2019,96.809998,97.440002,96.589996,97.379997,0.56
09/07/2019,97.379997,97.589996,96.75,96.93,-0.46
16/07/2019,96.919998,97.440002,96.669998,97.260002,0.34
23/07/2019,97.300003,98.169998,97.300003,98.040001,0.80
30/07/2019,98.07,98.93,97.419998,97.5,-0.55
06/08/2019,97.25,97.849998,97.209999,97.379997,-0.12
13/08/2019,97.480003,98.389999,97.32,98.349998,1.00
20/08/2019,98.360001,98.449997,97.480003,98.080002,-0.27
27/08/2019,98.050003,99.129997,97.860001,99.040001,0.98
03/09/2019,99.080002,99.370003,98.010002,98.279999,-0.77
10/09/2019,98.330002,99.099998,97.860001,98.650002,0.38
17/09/2019,98.650002,98.830002,98.139999,98.599998,-0.05
24/09/2019,98.639999,99.459999,98.290001,99.379997,0.79
01/10/2019,99.400002,99.669998,98.639999,98.989998,-0.39
08/10/2019,98.980003,99.25,98.199997,98.449997,-0.55
15/10/2019,98.449997,98.650002,97.139999,97.330002,-1.14
22/10/2019,97.309998,97.900002,97.260002,97.760002,0.44
29/10/2019,97.760002,98,97.110001,97.510002,-0.26
05/11/2019,97.550003,98.400002,97.470001,98.199997,0.71
12/11/2019,98.209999,98.449997,97.68,97.790001,-0.42
19/11/2019,97.809998,98.379997,97.730003,98.32,0.54
26/11/2019,98.330002,98.540001,97.809998,97.860001,-0.47
03/12/2019,97.889999,97.940002,97.360001,97.639999,-0.22
10/12/2019,97.650002,97.660004,96.720001,97.07,-0.58
17/12/2019,97.139999,97.82,97.029999,97.660004,0.61
24/12/2019,97.660004,97.800003,96.610001,96.739998,-0.94
31/12/2019,96.730003,97.110001,96.360001,96.669998,-0.07
07/01/2020,96.650002,97.580002,96.620003,97.349998,0.70
14/01/2020,97.360001,97.730003,97.089996,97.589996,0.25
21/01/2020,97.629997,98,97.389999,97.959999,0.38
28/01/2020,97.949997,98.190002,97.360001,97.800003,-0.16
04/02/2020,97.82,98.879997,97.790001,98.830002,1.05
11/02/2020,98.860001,99.160004,98.709999,99.120003,0.29
18/02/2020,99.190002,99.910004,99.110001,99.290001,0.17
25/02/2020,99.330002,99.389999,97.18,97.360001,-1.94
03/03/2020,97.559998,97.699997,94.650002,94.900002,-2.53
10/03/2020,95.339996,98.809998,95.230003,98.089996,3.36
17/03/2020,98.139999,102.989998,97.980003,102.489998,4.49
24/03/2020,102.129997,102.209999,98.269997,99.18,-3.23
31/03/2020,99.25,100.93,98.889999,100.690002,1.52
07/04/2020,100.75,100.790001,99.139999,99.349998,-1.33
14/04/2020,99.379997,100.300003,98.82,99.959999,0.61
21/04/2020,99.940002,100.870003,99.830002,100.040001,0.08
28/04/2020,100.059998,100.209999,98.779999,99.480003,-0.56
05/05/2020,99.510002,100.400002,99.300003,100.239998,0.76
12/05/2020,100.230003,100.559998,99.580002,99.669998,-0.57
19/05/2020,99.620003,99.870003,99,99.860001,0.19
26/05/2020,99.769997,99.769997,97.790001,97.830002,-2.03
02/06/2020,97.839996,97.910004,96.440002,96.620003,-1.24
09/06/2020,96.629997,97.449997,95.720001,96.68,0.06
16/06/2020,96.559998,97.739998,96.43,97.040001,0.37
23/06/2020,96.93,97.68,96.389999,97.540001,0.52
30/06/2020,97.400002,97.800003,96.57,96.790001,-0.77
07/07/2020,96.75,97.150002,96.239998,96.459999,-0.34
14/07/2020,96.540001,96.699997,95.730003,95.830002,-0.65
21/07/2020,95.75,95.919998,93.480003,93.669998,-2.25
28/07/2020,93.580002,94.010002,92.550003,93.5,-0.18
04/08/2020,93.559998,93.830002,92.519997,93.580002,0.09
11/08/2020,93.599998,93.910004,92.769997,92.849998,-0.78
18/08/2020,92.82,93.470001,92.129997,93.300003,0.48
25/08/2020,93.279999,93.360001,91.989998,92.139999,-1.24
01/09/2020,92.18,93.239998,91.75,92.720001,0.63
08/09/2020,93.050003,93.660004,92.699997,93.07,0.38
15/09/2020,93.059998,93.779999,92.75,93.540001,0.50
22/09/2020,93.550003,94.739998,93.470001,94.260002,0.77
29/09/2020,94.239998,94.300003,93.370003,93.510002,-0.80
06/10/2020,93.440002,93.900002,93.010002,93.07,-0.47
13/10/2020,93.029999,93.900002,93.029999,93.43,0.39
20/10/2020,93.419998,93.5,92.470001,93.050003,-0.41
27/10/2020,93.07,94.290001,92.790001,94.050003,1.07
03/11/2020,94.050003,94.300003,92.129997,92.730003,-1.40
10/11/2020,92.760002,93.209999,92.459999,92.57,-0.17
17/11/2020,92.489998,92.800003,92.019997,92.510002,-0.06
24/11/2020,92.529999,92.559998,91.510002,91.870003,-0.69
01/12/2020,91.949997,91.949997,90.480003,90.790001,-1.18
08/12/2020,90.900002,91.199997,90.419998,90.709999,-0.09
15/12/2020,90.690002,91.019997,89.730003,90.040001,-0.74
22/12/2020,90.089996,90.720001,89.980003,90.339996,0.33
29/12/2020,90.209999,90.230003,89.419998,89.879997,-0.51
05/01/2021,89.900002,90.730003,89.209999,90.540001,0.73
12/01/2021,90.519997,90.800003,89.919998,90.779999,0.27
19/01/2021,90.730003,90.760002,90.050003,90.389999,-0.43
26/01/2021,90.389999,91.059998,90.120003,91.019997,0.70
02/02/2021,91,91.599998,90.800003,90.93,-0.10
09/02/2021,90.910004,90.93,90.25,90.349998,-0.64
16/02/2021,90.290001,91.059998,90,90.010002,-0.38
23/02/2021,90.019997,91.139999,89.68,91.040001,1.14
02/03/2021,91.029999,92.419998,90.629997,92.309998,1.39
09/03/2021,92.459999,92.5,91.370003,91.830002,-0.52
16/03/2021,91.830002,92.169998,91.300003,91.800003,-0.03
23/03/2021,91.800003,92.959999,91.760002,92.940002,1.24
30/03/2021,92.910004,93.440002,92.540001,92.599998,-0.37
06/04/2021,92.57,92.790001,92,92.139999,-0.50
13/04/2021,92.080002,92.330002,91.029999,91.07,-1.16
20/04/2021,91.050003,91.43,90.68,90.809998,-0.29
27/04/2021,90.879997,91.389999,90.419998,90.949997,0.15
04/05/2021,91,91.440002,90.040001,90.209999,-0.81
11/05/2021,90.239998,90.910004,89.980003,90.220001,0.01
18/05/2021,90.18,90.290001,89.650002,89.830002,-0.43
25/05/2021,89.849998,90.440002,89.540001,89.839996,0.01
01/06/2021,89.809998,90.629997,89.660004,89.949997,0.12
08/06/2021,89.989998,90.610001,89.839996,90.519997,0.63
15/06/2021,90.480003,92.410004,90.349998,91.860001,1.48
22/06/2021,91.879997,92.139999,91.510002,91.879997,0.02
29/06/2021,91.879997,92.739998,91.860001,92.260002,0.41
06/07/2021,92.239998,92.849998,92,92.230003,-0.03
13/07/2021,92.230003,93.040001,92.139999,92.889999,0.72
20/07/2021,92.879997,93.190002,92.510002,92.650002,-0.26
27/07/2021,92.629997,92.839996,91.779999,92.050003,-0.65
03/08/2021,92.059998,92.989998,91.82,92.949997,0.98
10/08/2021,92.980003,93.190002,92.470001,92.629997,-0.34
17/08/2021,92.620003,93.730003,92.610001,92.959999,0.36
24/08/2021,92.989998,93.18,92.599998,92.650002,-0.33
31/08/2021,92.709999,92.790001,91.949997,92.220001,-0.46
07/09/2021,92.199997,92.889999,92.099998,92.620003,0.43
14/09/2021,92.620003,93.449997,92.32,93.239998,0.67
21/09/2021,93.239998,93.519997,92.980003,93.379997,0.15
28/09/2021,93.410004,94.5,93.360001,93.809998,0.46
05/10/2021,93.830002,94.449997,93.809998,94.32,0.54
12/10/2021,94.370003,94.559998,93.760002,93.949997,-0.39
19/10/2021,93.949997,93.959999,93.480003,93.809998,-0.15
26/10/2021,93.839996,94.309998,93.279999,93.879997,0.07
02/11/2021,93.93,94.620003,93.82,94.050003,0.18
09/11/2021,94.089996,95.599998,93.879997,95.410004,1.45
16/11/2021,95.470001,96.550003,95.400002,96.5,1.14
23/11/2021,96.459999,96.940002,95.75,96.339996,-0.17
30/11/2021,96.220001,96.639999,95.519997,96.290001,-0.05
07/12/2021,96.300003,96.589996,95.849998,96.32,0.03
14/12/2021,96.349998,96.910004,95.849998,96.550003,0.24
21/12/2021,96.540001,96.639999,95.989998,96.089996,-0.48
28/12/2021,96.07,96.400002,95.57,96.239998,0.16
04/01/2022,96.190002,96.459999,95.709999,95.989998,-0.26
11/01/2022,95.93,96.07,94.629997,95.260002,-0.76
18/01/2022,95.220001,96.129997,95.129997,95.919998,0.69
25/01/2022,95.93,97.440002,95.900002,96.540001,0.65
01/02/2022,96.699997,96.720001,95.139999,95.400002,-1.18
08/02/2022,95.43,96.440002,95.169998,96.370003,1.02
15/02/2022,96.239998,96.290001,95.68,96.040001,-0.34
22/02/2022,96.080002,97.739998,95.839996,96.709999,0.70
01/03/2022,96.769997,99.419998,96.629997,99.290001,2.67
08/03/2022,99.239998,99.32,97.709999,99.059998,-0.23
15/03/2022,99.129997,99.199997,97.730003,98.5,-0.57
22/03/2022,98.489998,99.370003,98.32,99.089996,0.60
29/03/2022,99.080002,99.300003,97.690002,98.989998,-0.10
05/04/2022,99,100.190002,98.839996,99.93,0.95
12/04/2022,100.040001,100.860001,99.57,100.779999,0.85
19/04/2022,100.830002,101.860001,99.82,101.75,0.96
26/04/2022,101.730003,103.93,101.510002,103.739998,1.96
03/05/2022,103.599998,104.190002,102.349998,103.650002,-0.09
10/05/2022,103.730003,105.010002,103.370003,104.190002,0.52
17/05/2022,104.169998,104.230003,102.040001,102.080002,-2.03
24/05/2022,102.110001,102.449997,101.300003,101.370003,-0.70
31/05/2022,101.440002,102.730003,101.410004,102.440002,1.06
07/06/2022,102.489998,105.290001,102.150002,105.080002,2.58
14/06/2022,105.190002,105.790001,103.419998,104.480003,-0.57
21/06/2022,104.440002,104.949997,103.669998,103.940002,-0.52
28/06/2022,103.970001,105.639999,103.769997,105.190002,1.20
05/07/2022,105.139999,108.269997,105.050003,108.019997,2.69
12/07/2022,108.18,109.290001,106.889999,107.370003,-0.60
19/07/2022,107.489998,107.629997,106.110001,106.480003,-0.83
26/07/2022,106.449997,107.43,105.239998,105.449997,-0.97
02/08/2022,105.360001,106.93,105.050003,106.440002,0.94
09/08/2022,106.339996,106.550003,104.639999,106.550003,0.10
16/08/2022,106.480003,109.099998,106.309998,109.050003,2.35
23/08/2022,109,109.480003,107.589996,108.839996,-0.19
30/08/2022,108.699997,109.980003,108.290001,109.529999,0.63
06/09/2022,109.599998,110.790001,107.809998,108.330002,-1.10
13/09/2022,108.230003,110.260002,107.68,109.739998,1.30
20/09/2022,109.580002,114.529999,109.360001,114.099998,3.97
27/09/2022,114.019997,114.779999,111.470001,111.75,-2.06
04/10/2022,111.589996,113.330002,110.059998,113.139999,1.24
11/10/2022,113.080002,113.919998,111.919998,112.040001,-0.97
18/10/2022,112.07,113.940002,111.470001,111.989998,-0.04
25/10/2022,111.82,112.129997,109.540001,111.529999,-0.41
01/11/2022,111.519997,113.150002,110.050003,110.120003,-1.26
08/11/2022,110.059998,110.989998,106.279999,106.660004,-3.14
15/11/2022,107,107.989998,105.339996,107.839996,1.11
22/11/2022,107.699997,107.75,105.32,106.68,-1.08
29/11/2022,106.57,107.199997,104.110001,105.290001,-1.30
06/12/2022,105.160004,105.82,104.480003,105.129997,-0.15
13/12/2022,104.989998,105.099998,103.449997,104.720001,-0.39
20/12/2022,104.730003,104.790001,103.75,104.309998,-0.39
27/12/2022,104.120003,104.559998,103.389999,103.519997,-0.76
30/12/2022,103.949997,104.103996,103.390999,103.494003,-0.03
